geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
39995,-15.74316434879632,-41.33545519051933,divisa alegre,MG
39935,-16.473618032219235,-40.34427088226184,santo antônio do jacinto,MG
39923,-29.48906184607249,-51.96838430354985,estrela de jordânia,MG
39955,-16.519931832211228,-40.44447454230493,itapiru,MG
39948,-16.84012272722028,-40.31925574559752,dois de abril,MG
39945,-16.73642888523348,-40.42167927798396,palmópolis,MG
39912,-15.724299463109974,-40.99946937669007,divisópolis,MG
39923,-15.86110999999994,-40.266669999999976,estrela de jordania,MG
40080,-12.987171949272744,-38.5226816405163,salvador,BA
40243,-12.987813773589286,-38.50574187032669,salvador ,BA
41717,-12.876501604218362,-38.335573927837714,lauro de freitas,BA
42600,-12.738051063597291,-38.60252746856557,madre de deus,BA
42840,-12.824629999999956,-38.255469999999946,abrantes,BA
42850,-12.612785254478522,-38.30880282506203,dias d'avila,BA
42800,-12.703900871300451,-38.326472028106345,camacari,BA
42809,-12.692189340256554,-38.32023662858891,camaçari,BA
42850,-12.634518929174964,-38.26827264865053,dias d'ávila,BA
42820,-12.623162729337542,-38.0884037763407,monte gordo,BA
42841,-12.851315999999995,-38.28258,catu de abrantes,BA
42850,-12.59909130379464,-38.32957722151786,dias davila,BA
42850,-12.617176687946277,-38.29665110925954,dias d avila,BA
42833,-11.089423326181954,-43.14137810057481,barra do jacuipe,BA
42835,-12.7621161537852,-38.18152285695949,arembepe,BA
42850,-12.636591376034309,-38.2719768748087,dias dávila,BA
42820,-12.623162729337542,-38.0884037763407,monte gordo (camacari) - distrito,BA
43700,-12.784545646663265,-38.39048596300195,simões filho,BA
43700,-12.804345689918192,-38.39368387855194,simoes filho,BA
43850,-12.512239792747836,-38.49419817617147,sao sebastiao do passe,BA
43850,-12.520196639399384,-38.489591869326944,são sebastião do passe,BA
43840,-12.729459889765042,-38.525362094291694,passé,BA
43843,-12.713841008258669,-38.44957562823752,menino jesus,BA
43850,-12.512239792747836,-38.49419817617147,são sebastião do passé,BA
43845,-12.73419999999996,-38.44663499999996,passagem dos teixeiras,BA
43900,-12.61844726595868,-38.677119221710925,sao francisco do conde,BA
43900,-12.649860917952878,-38.597606769896,são francisco do conde,BA
44009,-12.252350999999944,-38.98326499999996,feira de santana,BA
44190,-12.428365907267558,-39.26035481963968,santo estevao,BA
44160,-11.971830917985896,-39.10625733492356,tanquinho,BA
44190,-12.434915094380177,-39.24897673315282,santo estevão,BA
44180,-12.437923873440552,-39.12078904584024,antonio cardoso,BA
44180,-12.436790318617264,-39.120537023304166,antônio cardoso,BA
44190,-12.42681377100254,-39.252610506267,santo estêvão,BA
44245,-12.327737593729006,-38.76739085797151,conceicao do jacuipe,BA
44200,-12.548774551976832,-38.71258824955349,santo amaro,BA
44230,-12.39704702659333,-38.756623795015,amelia rodrigues,BA
44250,-12.122178847279342,-38.79088328491321,coracao de maria,BA
44220,-12.779416703064127,-38.77728408911774,saubara,BA
44230,-12.410409326065595,-38.70221518644684,amélia rodrigues,BA
44255,-12.045470004102038,-38.766858100554245,irara,BA
44245,-12.366551999999944,-38.74321249999997,conceição do jacuípe,BA
44270,-12.394394307759336,-38.6262354709915,terra nova,BA
44260,-12.024993626551408,-38.86554876669405,santanópolis,BA
44255,-12.03954998879875,-38.76656106544626,irará,BA
44250,-12.25236704899775,-38.75085610499519,coração de maria,BA
44260,-12.023499113381616,-38.86770239179169,santanopolis,BA
44218,-12.661775303973426,-38.751328908632885,acupe,BA
44380,-12.655868277332464,-39.10044839031422,cruz das almas,BA
44300,-12.605515120569944,-38.96137168839266,cachoeira,BA
44320,-12.50472665347062,-39.000224905678,conceicao da feira,BA
44360,-12.604029419623794,-38.97362096434279,são félix,BA
44340,-12.627486590276227,-38.996325559626605,muritiba,BA
44350,-12.601248223442916,-39.04132452197248,governador mangabeira,BA
44330,-12.406538999999944,-38.93279749999997,sao goncalo dos campos,BA
44330,-12.43870821925028,-38.948912842458384,são gonçalo dos campos,BA
44320,-12.510594018601754,-38.99762910360328,conceição da feira,BA
44345,-12.540125884554271,-39.18492832018519,cabaceiras do paraguacu,BA
44360,-12.607040403624948,-38.97007726714541,sao felix,BA
44345,-12.535939999999924,-39.19085999999993,cabaceiras do paraguaçu,BA
44400,-13.024739772234735,-39.03807364945823,nazare,BA
44460,-12.897535344930448,-38.67483414792295,itaparica,BA
44400,-13.024075252927,-39.03369867268697,nazaré,BA
44420,-12.774054668696486,-38.92041410355151,maragogipe,BA
44450,-12.876405572530642,-38.75686542397063,salinas da margarida,BA
44490,-13.075199875614484,-39.00233283267448,aratuipe,BA
44490,-13.07823695627728,-38.99960352495767,aratuípe,BA
44480,-13.044163760225688,-38.84256226600025,jaguaripe,BA
44428,-23.514302546209343,-47.13083935539563,sao roque do paraguacu,BA
44570,-12.976625709087005,-39.26125341212673,santo antonio de jesus,BA
44540,-12.773596060215278,-39.16955538767978,conceicao do almeida,BA
44580,-13.047493500000002,-39.454452,são miguel das matas,BA
44530,-12.726055994703565,-39.179722511173885,sapeaçu,BA
44530,-12.731006765872449,-39.18872027529652,sapeacu,BA
44540,-12.77437098298765,-39.16759592889152,conceição do almeida,BA
44500,-12.764402339879744,-39.43035770661008,castro alves,BA
44573,-12.95914946601011,-39.25853960856617,santo antônio de jesus,BA
44520,-12.482705999999949,-39.61868299999995,rafael jambeiro,BA
44550,-12.84610014352753,-39.0904320424556,são felipe,BA
44580,-13.04880514966265,-39.45567257483132,sao miguel das matas,BA
44550,-12.850279758392476,-39.08411596367568,sao felipe,BA
44590,-12.772011128048652,-39.51860126671661,santa terezinha,BA
44565,-12.971642873575156,-39.394895622278206,varzedo,BA
44590,-12.773424776172185,-39.523951000608605,santa teresinha,BA
44575,-13.01131359713669,-39.06463423499724,muniz ferreira,BA
44560,-12.905383181814498,-39.19338734037376,dom macedo costa,BA
44630,-11.709298408746143,-40.14758166586196,mairi,BA
44695,-11.384726377257865,-40.01348169601197,capim grosso,BA
44600,-12.157899638207386,-39.7404365008309,ipira,BA
44645,-11.669901901501904,-39.8375388502574,capela do alto alegre,BA
44640,-11.810624672685105,-39.37858831066986,riachao do jacuipe,BA
44655,-11.83522274751092,-39.61138610226848,pe de serra,BA
44610,-11.81066626949288,-39.90695627262601,pintadas,BA
44655,-11.868401999999946,-39.629752999999965,pé de serra,BA
44642,-11.60921626746858,-39.62708785643596,nova fatima,BA
44620,-11.96001379433932,-40.1657216571835,baixa grande,BA
44640,-11.813984206327165,-39.386092246589264,riachão do jacuípe,BA
44690,-11.25634887131419,-40.94396586102621,várzea nova,BA
44650,-11.47117810705438,-39.783890043981785,gaviao,BA
44698,-11.423636288487629,-39.88361681397386,sao jose do jacuipe,BA
44660,-12.15504315276994,-39.4551760772594,serra preta,BA
44635,-11.60604465814939,-40.13709643175909,varzea da roca,BA
44600,-12.158033598166869,-39.745044803588165,ipirá,BA
44690,-11.255477819622454,-40.94241773728176,varzea nova,BA
44670,-12.146069999999952,-39.24499499999996,anguera,BA
44698,-11.416880999999949,-39.91115149999996,são josé do jacuípe,BA
44635,-11.604812662030133,-40.1404247728988,várzea da roça,BA
44680,-12.298943999999944,-39.31510849999995,ipecaeta,BA
44680,-12.314763643179887,-39.308581326964976,ipecaetá,BA
44700,-11.1853901569017,-40.52296210476496,jacobina,BA
44710,-11.415194493180463,-40.30206210154719,serrolandia,BA
44755,-10.863717503774517,-40.13481816308847,ponto novo,BA
44718,-10.970298574734704,-41.07775056972885,ourolandia,BA
44780,-10.567980916052049,-40.27579671319823,antônio gonçalves,BA
44720,-11.433782960882912,-40.59994790874497,miguel calmon,BA
44790,-10.506779999999935,-40.31730999999997,campo formoso,BA
44713,-11.409215807412826,-40.11681996706936,quixabeira,BA
44780,-10.573354056181682,-40.27540608558596,antonio goncalves,BA
44775,-10.74248367715116,-40.13498827655869,filadelfia,BA
44770,-10.742703695274544,-40.361641601752446,pindobacu,BA
44718,-10.968708011170902,-41.07502080867277,ourolândia,BA
44730,-11.088054238229647,-40.43411971600381,caem,BA
44715,-11.525908162761173,-40.31018083875187,varzea do poco,BA
44710,-11.417822849548628,-40.29974264199738,serrolândia,BA
44798,-10.728516989287918,-41.324376668214015,umburanas,BA
44770,-10.727966928405422,-40.46927882264077,pindobaçu,BA
44745,-10.955533429388105,-40.57514743657836,mirangaba,BA
44730,-11.190120456392936,-40.26633632705033,caém,BA
44740,-10.938528134110545,-40.41699008651786,saúde,BA
44750,-11.107471772485226,-40.07027331427583,caldeirao grande,BA
44775,-10.730855999999946,-40.15772449999997,filadélfia,BA
44740,-10.94098261320774,-40.42121037633781,saude,BA
44750,-11.107656116962836,-40.07087143866794,caldeirão grande,BA
44715,-11.527081611331738,-40.31147935533442,várzea do poço,BA
44850,-11.546422707336166,-41.16540997017349,morro do chapeu,BA
44880,-11.643373297213934,-41.4405267684356,cafarnaum,BA
44885,-11.963163648339838,-41.6424150331594,mulungu do morro,BA
44890,-11.689538393362112,-41.77150624401155,canarana,BA
44840,-11.84964670773523,-40.792174146132375,tapiramuta,BA
44830,-11.733088856911984,-40.55720816085895,piritiba,BA
44850,-11.552176861446917,-41.148291321885374,morro do chapéu,BA
44895,-11.762946537705693,-41.90726687365007,barro alto,BA
44800,-11.863209252369307,-40.4704600448468,mundo novo,BA
44892,-11.860459652819213,-41.75396975925798,salobro,BA
44840,-11.850740154689962,-40.78943346388492,tapiramutá,BA
44900,-11.301810573305682,-41.850664043408166,irece,BA
44920,-11.351456296763748,-41.66142424263841,joao dourado,BA
44940,-11.133308013660791,-42.099116322986056,central,BA
44900,-11.3024790085729,-41.85479470214588,irecê,BA
44950,-11.332781571928514,-42.12793164001105,uibai,BA
44930,-11.295027211364394,-41.98903689950129,presidente dutra,BA
44990,-11.805968085379076,-42.05890824106461,barra do mendes,BA
44905,-11.384253783790305,-41.82966892885683,lapao,BA
44910,-11.455907771291734,-41.43758544002722,america dourada,BA
44960,-11.552925033145996,-41.90222112781989,ibitita,BA
44970,-11.637889131651022,-42.009612415562856,ibipeba,BA
44925,-11.04328739010026,-41.97076180289826,jussara,BA
44905,-11.38125699178581,-41.83169928745527,lapão,BA
44915,-11.229782874725764,-41.87801392498291,sao gabriel,BA
44960,-11.543272061759891,-41.97646203830964,ibititá,BA
44915,-11.221331181670609,-41.86031777931757,são gabriel,BA
44920,-11.351198080641009,-41.66906519816252,joão dourado,BA
44950,-11.33679347174902,-42.133660257054586,uibaí,BA
45023,-14.866822005828382,-40.84460155591787,vitoria da conquista,BA
45077,-14.841803361171133,-40.87162777910349,vitória da conquista,BA
45120,-14.859441898306486,-40.5734482146653,barra do choca,BA
45155,-15.45804017556826,-40.73917309517052,ribeirao do largo,BA
45130,-14.97806990200687,-40.41216708152836,caatiba,BA
45170,-14.97488135529071,-41.40756111776581,tremedal,BA
45140,-15.244950346861597,-40.62066759839507,itambe,BA
45160,-15.038867068690836,-41.26035878896956,belo campo,BA
45157,-15.505393965709128,-41.23864317402555,candido sales,BA
45180,-14.610353818028177,-41.13256492460093,anage,BA
45150,-15.532306280218394,-40.90903026705435,encruzilhada,BA
45157,-15.502116190331291,-41.23872282202935,cândido sales,BA
45120,-14.861916493195013,-40.577176497880274,barra do choça,BA
45177,-14.624939999999944,-41.28158149999996,caraibas,BA
45140,-15.247872919671416,-40.62152061952688,itambé,BA
45195,-14.747805462328454,-40.50809202834166,lucaia,BA
45177,-14.722650283453378,-41.260725184258895,caraíbas,BA
45180,-14.610797833111864,-41.13701921768496,anagé,BA
45208,-13.860650975558046,-40.06849338679207,jequie,BA
45280,-14.756761408952382,-40.0902522936814,iguai,BA
45225,-14.016362650986348,-39.8898334521673,jitauna,BA
45260,-14.52387105097794,-40.37247955333515,pocoes,BA
45260,-14.530335792561605,-40.35504721606693,poções,BA
45230,-14.160558148699394,-40.00765140682,itagi,BA
45210,-13.86935073199993,-40.082145509999975,jequié,BA
45250,-14.36610371195841,-40.2076113599604,boa nova,BA
45263,-14.372868899886312,-40.50664697115248,bom jesus da serra,BA
45290,-14.841690882261156,-39.98432198935236,ibicui,BA
45215,-13.654545734508668,-40.21567832046024,lafaiete coutinho,BA
45270,-14.79234843401335,-40.143077871178384,nova canaa,BA
45270,-14.79215258273788,-40.145322896673626,nova canaã,BA
45290,-14.843635779593107,-39.98677174352593,ibicuí,BA
45280,-14.75157308813602,-40.085012954535294,iguaí,BA
45245,-14.045718833379512,-40.562250676629375,catingal,BA
45255,-14.240852852827874,-40.77370820316393,mirante,BA
45240,-14.149114754362223,-40.24219882208543,manoel vitorino,BA
45225,-14.021831190193968,-39.89383923909744,jitaúna,BA
45220,-14.127145555821828,-39.889843825897806,aiquara,BA
45265,-14.345544633783703,-40.90606709719973,caetanos,BA
45285,-14.75216224082074,-40.090125591224265,iguaibi,BA
45345,-13.538294432442902,-39.97021044777242,jaguaquara,BA
45360,-13.44003867686294,-40.43490763672246,maracas,BA
45350,-13.53145506598426,-40.15022862459009,itirucu,BA
45315,-12.866442174990429,-39.86301764824578,milagres,BA
45390,-13.025164385802636,-40.06615589348238,nova itarana,BA
45350,-13.535369201004988,-40.15319003769694,itiruçu,BA
45325,-13.104452358216312,-39.795793515677545,brejoes,BA
45370,-13.253854499999996,-40.08780449999999,irajuba,BA
45360,-13.438180561679832,-40.42297060592272,maracás,BA
45300,-13.03265683265314,-39.589148023011965,amargosa,BA
45305,-12.946367024042791,-39.52282824415811,elisio medrado,BA
45320,-13.295945239037316,-39.82063913962193,santa ines,BA
45330,-13.357596063687067,-39.81437736137643,cravolândia,BA
45375,-13.26185047191616,-40.36616960702636,planaltino,BA
45330,-13.36042284702786,-39.8128516977388,cravolandia,BA
45340,-13.44160755673099,-39.93735932451752,itaquara,BA
45310,-13.270080326691156,-39.66128487819644,ubaira,BA
45365,-13.474702866264805,-40.22334076258343,lajedo do tabocal,BA
45320,-13.289068155101145,-39.82190600301799,santa inês,BA
45355,-13.85450767942024,-39.74428182993004,apuarema,BA
45312,-13.24249999999995,-39.75805999999994,engenheiro franca,BA
45325,-13.107087265999102,-39.79360781881881,brejões,BA
45310,-13.27006423236884,-39.66215609345255,ubaíra,BA
45435,-13.730306199788464,-39.14335471928191,itubera,BA
45480,-13.228184823758374,-39.50315719838939,mutuipe,BA
45460,-13.682733177093008,-39.4777260139901,wenceslau guimaraes,BA
45450,-13.745920997465692,-39.4899800062949,gandu,BA
45455,-13.782265257030888,-39.68846446665124,itamari,BA
45416,-13.456558874119256,-39.424414014420016,presidente tancredo neves,BA
45435,-13.733061260149327,-39.139587979701325,ituberá,BA
45445,-13.94668292586287,-39.10266526112056,camamu,BA
45480,-13.227955459927982,-39.503018327061554,mutuípe,BA
45465,-13.605505320721866,-39.48962487446564,teolândia,BA
45430,-13.530885128553676,-39.10677156996452,taperoa,BA
45443,-13.82301963907162,-39.14040818344295,igrapiuna,BA
45465,-11.488949640096116,-38.99877468895518,teolandia,BA
45440,-13.603968230689324,-39.1019018596165,nilo peçanha,BA
45428,-23.481338930059437,-46.592285238963605,morro de sao paulo,BA
45452,-13.80966046061372,-39.62153696087605,nova ibia,BA
45490,-13.182275675453353,-39.423033,laje,BA
45460,-13.683188995087184,-39.47359509508735,wenceslau guimarães,BA
45436,-13.761025456293718,-39.37350103761875,piraí do norte,BA
45470,-13.259276679691544,-39.56986932710404,jiquiriçá,BA
45436,-13.803356999999943,-39.39802099999997,pirai do norte,BA
45470,-13.258478140103696,-39.569657355099686,jequirica,BA
45430,-13.533275507384966,-39.10031485289858,taperoá,BA
45440,-13.603346187316015,-39.099958716923226,nilo pecanha,BA
45470,-13.253500799960118,-39.57159600019938,jiquirica,BA
45443,-13.819120962226618,-39.14159451254967,igrapiúna,BA
45420,-13.485305479279337,-39.04763856047775,cairu,BA
45428,-13.379664287161836,-38.91777758421755,morro de são paulo,BA
45470,-13.25614343143046,-39.57175485737336,jequiriçá,BA
45580,-14.066263049084226,-39.63819295865872,ibirataia,BA
45500,-14.160738857454287,-39.37388916789875,ibirapitanga,BA
45590,-14.434504729883969,-39.902406459767946,dario meira,BA
45530,-14.274911470763398,-38.99703199903161,itacare,BA
45570,-14.131133999999996,-39.73698674999999,ipiau,BA
45590,-14.435096360837257,-39.903748840271234,dário meira,BA
45585,-14.146548937637707,-39.73399436801655,itagiba,BA
45520,-14.105039296660694,-39.01580595472984,marau,BA
45530,-14.27795856977354,-38.99536121288862,itacaré,BA
45550,-14.214664379312858,-39.53062792228429,ubatã,BA
45560,-14.211113500115486,-39.60090284777084,barra do rocha,BA
45540,-14.326773468504886,-39.465897298833816,gongogi,BA
45570,-14.131719442957673,-39.75030575325888,ipiaú,BA
45550,-14.213690429592528,-39.51992513566559,ubata,BA
45520,-14.107768969426749,-38.999184526114576,maraú,BA
45545,-14.312456240295528,-39.3184252928058,ubaitaba,BA
45585,-14.289795761745811,-39.84710743165021,itagibá,BA
45656,-14.820535612979878,-39.03132950572518,ilhéus,BA
45603,-14.7833551157309,-39.26954106535293,itabuna,BA
45615,-14.954770099312618,-39.30689592251005,buerarema,BA
